,artist.name,artist.similar,artist.terms,song.title
643,Utopia,0.0,new beat,0
644,Foxy Brown,0.0,hip hop,0
645,Muse,0.0,art rock,0
646,String Trio Of New York,0.0,chamber jazz,0
647,Enthroned,0.0,black metal,0
648,Mastodon,0.0,alternative metal,0
649,RamA3n Vargas;Vladimir Jurowski,0.0,opera,0
650,Portable,0.0,post-grunge,0
651,Hank Locklin,0.0,honky tonk,0
652,Lili Ivanova,0.0,pop folk,0
653,Wailing Souls,0.0,roots reggae,0
654,Furry Lewis,0.0,country blues,0
655,BrAPderna Djup,0.0,folk,0
656,Jo-El Sonnier,0.0,bluegrass,0
657,Naughty By Nature;Naughty By Nature featuring Zhane,0.0,gangster rap,0
658,Murskahumppa,0.0,suomi rock,0
659,Vanessa Bell Armstrong,0.0,gospel,0
660,Radiohead,0.0,british pop,0
661,Dave Hollister,0.0,motown,0
662,Seamus Egan,0.0,irish folk,0
663,Arthur Tracy,0.0,vaudeville,0
664,Angelo Badalamenti,0.0,chill-out,0
665,C.C. Adcock,0.0,zydeco,0
666,DMX,0.0,hip hop,0
667,James Horner,0.0,rock,0
668,Kitaro,0.0,chill-out,0
669,Las Ketchup,0.0,rumba,0
670,C-Side & Petit Mal,0.0,country rock,0
671,Don Gibson,0.0,country rock,0
672,Jewel,0.0,stoner metal,0
673,John Legend [feat. Buju Banton],0.0,lovers rock,0
674,Izzy,0.0,opera,0
675,Nick Cave & The Bad Seeds,0.0,rock,0
676,Bury Your Dead,0.0,hardcore punk,0
677,Our Time Down Here,0.0,hardcore punk,0
678,Pee Wee King,0.0,western swing,0
679,Acorps de Rue,0.0,musette,0
680,The Nelons,0.0,ccm,0
681,Les Blaireaux,0.0,chanson,0
682,Bersuit Vergarabat,0.0,cumbia,0
683,G-Unit,0.0,rap,0
684,Saosin,0.0,alternative metal,0
685,John Williams,0.0,soundtrack,0
686,Pardesi,0.0,bhangra,0
687,Baby Grand,0.0,twee pop,0
688,DJ Ostkurve,0.0,hard trance,0
689,Roy Rogers,0.0,western swing,0
690,Reni,0.0,pop folk,0
691,Leonard Kwan,0.0,slack key guitar,0
692,Steve Riley & The Mamou Playboys,0.0,folk rock,0
693,Falco,0.0,dance pop,0
694,New Roanoke Jug Band,0.0,jug band,0
695,Warren Barfield,0.0,ccm,0
696,Dilated Peoples,0.0,turnablism,0
697,Orquesta Broadway,0.0,charanga,0
698,Fever Ray,0.0,electronic,0
699,Charles Williams,0.0,latin jazz,0
700,Bob Wills,0.0,western swing,0
701,David Martin,0.0,screamo,0
702,The Animals_ Sonny Boy Williamson,0.0,blues-rock,0
703,MN,0.0,8-bit,0
704,T-Bone Walker,0.0,texas blues,0
705,Floor,0.0,stoner metal,0
706,Michael Card,0.0,ccm,0
707,Walter Jackson,0.0,northern soul,0
708,Megadrums,0.0,world beat,0
709,Justin,0.0,future jazz,0
710,Tim Exile,0.0,breakcore,0
711,Alex Theory,0.0,dub,0
712,Bizzy Bone Presents,0.0,gangster rap,0
713,Marcel Mouloudji,0.0,chanson,0
714,Jerry Reed,0.0,country rock,0
715,George Lopez,0.0,california,0
716,Cinder,0.0,post-grunge,0
717,Speedball,0.0,speedcore,0
718,Johnny Cash,0.0,honky tonk,0
719,Rui Da Silva,0.0,progressive house,0
720,Autumnblaze,0.0,doom metal,0
721,Sister Rosetta Tharpe,0.0,religious music,0
722,Hatesex,0.0,dark wave,0
723,Kris Kristofferson,0.0,western swing,0
724,Gary Moore,0.0,blues-rock,0
725,Christina Aguilera,0.0,dance pop,0
726,Maurane / Lara Fabian,0.0,chanson,0
727,Rita Chiarelli,0.0,blues,0
728,Kiprich,0.0,dancehall,0
729,Pepe Kalle,0.0,afrobeat,0
730,Jaime Urrutia,0.0,rockabilly,0
731,David Tao,0.0,chinese music,0
732,Goatwhore,0.0,black metal,0
733,SA(c)amus Egan,0.0,irish folk,0
734,Superchumbo,0.0,progressive house,0
735,We Show Up On Radar,0.0,singer-songwriter,0
736,Gabinete Caligari,0.0,pop rock,0
737,SUMO,0.0,gabba,0
738,The Clark Sisters,0.0,ccm,0
739,Hank Locklin,0.0,honky tonk,0
740,Tanto Metro & Devonte,0.0,dancehall,0
741,Basic Channel,0.0,techno,0
742,Tammy Wynette,0.0,honky tonk,0
743,Whitesnake,0.0,blues-rock,0
744,Chet Atkins,0.0,honky tonk,0
745,Eddie Cano,0.0,latin jazz,0
746,Terry Riley,0.0,free improvisation,0
747,Mack and Jamie,0.0,stand-up comedy,0
748,Trivium,0.0,alternative metal,0
749,Der Plan,0.0,experimental rock,0
750,Reel Big Fish,0.0,ska punk,0
751,Ensiferum,0.0,power metal,0
752,Dylan Kuo,0.0,,0
753,Martin Sexton,0.0,blue-eyed soul,0
754,John Mayall & The Bluesbreakers,0.0,blues-rock,0
755,Luiz Bonfa,0.0,samba,0
756,Chris Standring,0.0,smooth jazz,0
757,AngA(c)lla Christie,0.0,country gospel,0
758,Neviss,0.0,british pop,0
759,Red Hot Chili Peppers,0.0,rap rock,0
760,Chango Spasiuk,0.0,polka,0
761,Charley Patton,0.0,delta blues,0
762,The Race,0.0,dream pop,0
763,Yahir,0.0,brutal death metal,0
764,Brian Dullaghan,0.0,irish folk,0
765,Gordon MacRae,0.0,smooth jazz,0
766,The Winans,0.0,ccm,0
767,Mario Rosenstock,0.0,irish,0
768,Jerry Goldsmith,0.0,soundtrack,0
769,Tom Petty And The Heartbreakers,0.0,heartland rock,0
770,Winston Reedy,0.0,lovers rock,0
771,Pablo Montero,0.0,ranchera,0
772,Papa Wemba,0.0,soukous,0
773,John Hammond,0.0,blues,0
774,Barbarito Diez,0.0,charanga,0
775,Richard Galliano,0.0,tango,0
776,Pride Tiger,0.0,hard rock,0
777,Ten Years After,0.0,blues-rock,0
778,Sweet,0.0,glam rock,0
779,Helen Love,0.0,power pop,0
780,Bamberg Symphony Orchestra and Hans Swarowsky,0.0,symphony,0
781,Tomorrow,0.0,jungle music,0
782,Ty Herndon;Stephanie Bentley,0.0,country,0
783,Gary Morris,0.0,country gospel,0
784,Chimaira,0.0,groove metal,0
785,Faye Adams,0.0,jump blues,0
786,Cali,0.0,dance pop,0
787,SilvA(c)rio Pessoa,0.0,progressive trance,0
788,X-Static,0.0,happy hardcore,0
789,Deborah Allen,0.0,country rock,0
790,The Master Musicians of Jajouka featuring Bachir Attar,0.0,jungle music,0
791,John Holt,0.0,lovers rock,0
792,The Prodigy,0.0,hardcore techno,0
793,Tina Britt,0.0,chicago blues,0
794,Sonny Terry & Brownie McGhee,0.0,piedmont blues,0
795,MxPx,0.0,christian rock,0
796,Fort Minor (Featuring Mr. Hahn),0.0,rap metal,0
797,Dean Elliott And His Big Band,0.0,exotica,0
798,Enslavement Of Beauty,0.0,parody,0
799,liquid soul & freq,0.0,jazz funk,0
800,C.J. Chenier,0.0,zydeco,0
801,Mercedes Castro,0.0,folk,0
802,Snow Patrol,0.0,indie rock,0
803,Antonio Bribiesca,0.0,guitar,0
804,Sex Pistols,0.0,punk,0
805,Pinchers,0.0,dancehall,0
806,Trick Trick / Eminem,0.0,bass music,0
807,Michael Jackson,0.0,motown,0
808,Franco,0.0,soukous,0
809,Carlos NuA+-ez,0.0,flamenco,0
810,Facto Delafe y las flores azules,0.0,trip hop,0
811,Dora The Explorer,0.0,goregrind,0
812,J.J. Cale,0.0,blues-rock,0
813,DJ Spinn,0.0,chicago house,0
814,Theodis Ealey,0.0,soul blues,0
815,Janet Paschal,0.0,southern gospel,0
816,Everyday Sunday,0.0,post-grunge,0
817,Peggy Zina,0.0,modern laika,0
818,Souls Of Mischief,0.0,jazz rap,0
819,Hacken Lee,0.0,cantonese pop,0
820,Bad Brains,0.0,hardcore punk,0
821,Raze,0.0,hip house,0
822,The Presets,0.0,dance rock,0
823,Steve Wilson,0.0,folk-pop,0
824,Jennifer Lopez,0.0,dance pop,0
825,A.Z.,0.0,gangster rap,0
826,Francisco CA(c)spedes,0.0,los angeles,0
827,Quadro Nuevo,0.0,tango,0
828,Chris Farlowe,0.0,blue-eyed soul,0
829,Silverstein,0.0,post-hardcore,0
830,Kris Kristofferson,0.0,western swing,0
831,Alice In Chains,0.0,grunge,0
832,The Charms,0.0,bubblegum pop,0
833,Matisyahu,0.0,reggae,0
834,BA(c)la Fleck,0.0,bluegrass,0
835,Jongo Trio,0.0,bossa nova,0
836,Donny Hathaway,0.0,jazz funk,0
837,Javier Mendoza Band,0.0,modern rock,0
838,Sapo,0.0,latin jazz,0
839,Eddie Money,0.0,pop rock,0
840,Thomas Battenstein,0.0,guitar,0
841,Cracker,0.0,roots rock,0
842,Sade,0.0,quiet storm,0
843,Photo Atlas,0.0,dance-punk,0
844,Kenny Price,0.0,country rock,0
845,3 Doors Down,0.0,post-grunge,0
846,Elliot Goldenthal,0.0,instrumental rock,0
847,Delroy Wilson,0.0,rock steady,0
848,Arkona,0.0,black metal,0
849,Behemoth,0.0,black metal,0
850,Andre Popp,0.0,chanson,0
851,Soilwork,0.0,death metal,0
852,CAC/ndido,0.0,latin jazz,0
853,Horace Andy,0.0,roots reggae,0
854,Shaggy,0.0,reggae,0
855,RamA3n Vargas_ SA$?ngerknaben Luzerner Kantorei_ Henk Geuke_ Concilium Musicum Wien & Paul Angerer,0.0,opera,0
856,The Rapture,0.0,alternative dance,0
857,Nicole C. Mullen,0.0,ccm,0
858,Dinosaur Jr,0.0,indie rock,0
859,Los Van Van,0.0,salsa,0
860,Snow Patrol,0.0,indie rock,0
861,Lara,0.0,visual kei,0
862,Outerspace,0.0,hip hop,0
863,Gloria Lasso,0.0,europop,0
864,Les Sexareenos,0.0,garage rock,0
865,DJ Spinn,0.0,chicago house,0
866,Stevie Ray Vaughan And Double Trouble,0.0,texas blues,0
867,The Creation,0.0,freakbeat,0
868,The Balustrade Ensemble,0.0,trip hop,0
869,The Box Tops,0.0,blue-eyed soul,0
870,Terry Callier,0.0,soul jazz,0
871,Ultimate Fakebook,0.0,power pop,0
872,Astarte,0.0,black metal,0
873,Elakelaiset,0.0,parody,0
874,Prisma,0.0,gabba,0
875,Anubis Spire,0.0,progressive rock,0
876,Beaver Harris,0.0,free jazz,0
877,Darwin Hobbs,0.0,religious music,0
878,Jerry Yan,0.0,chinese music,0
879,Tommy James & The Shondells,0.0,brill building pop,0
880,Marcus Miller,0.0,jazz funk,0
881,Charles Williams,0.0,latin jazz,0
882,Los Iracundos,0.0,latin pop,0
883,Hevia,0.0,folk rock,0
884,John And The Bluesbreakers Mayall,0.0,blues-rock,0
885,Checkers,0.0,j pop,0
886,Babbie Mason,0.0,ccm,0
887,The Grease Band,0.0,swamp rock,0
888,Bally Sagoo,0.0,bhangra,0
889,Champion Jack Dupree,0.0,piano blues,0
890,Z.Z. Hill,0.0,soul blues,0
891,Benabar,0.0,chanson,0
892,John Michael Talbot,0.0,ccm,0
893,Britney Spears,0.0,dance pop,0
894,Skeletonwitch,0.0,speed metal,0
895,Blingtones,0.0,turnablism,0
896,Charlie Cruz,0.0,salsa,0
897,Kix,0.0,heavy metal,0
898,Indigenous,0.0,blues-rock,0
899,True Believers,0.0,melodic hardcore,0
900,Los Abuelos De La Nada,0.0,rock,0
901,Slightly Stoopid,0.0,ska punk,0
902,Maximilian Hecker,0.0,chamber pop,0
903,Leroy Hutson,0.0,jazz funk,0
904,Whitesnake,0.0,blues-rock,0
905,Semisonic,0.0,post-grunge,0
906,Laid Back,0.0,dance pop,0
907,Willie Clayton,0.0,chicago soul,0
908,Novaspace,0.0,trance,0
909,Tom Barabas,0.0,meditation,0
910,Finntroll,0.0,heavy metal,0
911,Carlos Ponce,0.0,male vocalist,0
912,Colin James,0.0,blues,0
913,Marlene Dietrich,0.0,chanson,0
914,Pinchers & Ganglords,0.0,dancehall,0
915,Ziggy Marley And The Melody Makers,0.0,reggae,0
916,John Mayer,0.0,rock,0
917,Frederik,0.0,tech house,0
918,Willie Clayton,0.0,chicago soul,0
919,Emeneya,0.0,soukous,0
920,Dropline,0.0,grime,0
921,Furry Lewis,0.0,country blues,0
922,Cancer Bats,0.0,southern rock,0
923,Roy Rogers,0.0,western swing,0
924,Alexandre Desplat,0.0,soundtrack,0
925,Biddu,0.0,disco,0
926,Uman,0.0,chill-out,0
927,Lara & Reyes,0.0,latin jazz,0
928,George Lopez,0.0,california,0
929,Miriam Yeung,0.0,cantonese pop,0
930,Shakira,0.0,dance pop,0
931,DJ Quik,0.0,gangster rap,0
932,Sophie Tucker,0.0,vaudeville,0
933,Pyranja,0.0,pop rap,0
934,Conway Twitty,0.0,country,0
935,Agency 1.9.9.4,0.0,hip hop,0
936,Blackalicious,0.0,hip hop,0
937,Wyclef Jean featuring Butch Cassidy and Sharissa,0.0,hip hop,0
938,Ben Watt feat. Estelle,0.0,progressive house,0
939,Naughty By Nature,0.0,gangster rap,0
940,AurA(c)lien Merle,0.0,chanson,0
941,Far Too Jones,0.0,alternative rock,0
942,Jenney,0.0,german pop,0
943,R.E.M.,0.0,jangle pop,0
944,Los Gaiteros de San Jacinto,0.0,cumbia,0
945,King Diamond,0.0,heavy metal,0
946,Shamen,0.0,tech house,0
947,Mighty Diamonds,0.0,roots reggae,0
948,Pablo Montero,0.0,ranchera,0
949,Atomic Rooster,0.0,hard rock,0
950,Lincoln Center Jazz Orchestra,0.0,hard bop,0
951,Ray Boltz & Steve Millikan,0.0,ccm,0
952,Simple Minds,0.0,new wave,0
953,J. B. Lenoir,0.0,chicago blues,0
954,Herbert  von Karajan,0.0,opera,0
955,Rihanna,0.0,dance pop,0
956,Fuzz,0.0,video game music,0
957,Dokken,0.0,heavy metal,0
958,Ionics,0.0,turnablism,0
959,Top Of The Poppers,0.0,eurodance,0
960,The Winans,0.0,ccm,0
961,Paulette Tajah,0.0,lovers rock,0
962,Republica;Jonny Male;Dave Arch,0.0,europop,0
963,Guns N' Roses,0.0,heavy metal,0
964,Fat Joe,0.0,gangster rap,0
965,Skrape,0.0,post-grunge,0
966,Curt Bois,0.0,pop rock,0
967,CA(c)line Dion,0.0,soft rock,0
968,Pee Wee King,0.0,western swing,0
969,FlA!vio JosA(c),0.0,brazil,0
970,Silverchair,0.0,post-grunge,0
971,Metallica,0.0,speed metal,0
972,Rancid,0.0,ska punk,0
973,Brian Auger's Oblivion Express,0.0,jazz fusion,0
974,Primordial,0.0,folk metal,0
975,Chelsea,0.0,pop rock,0
976,Sizzla,0.0,dancehall,0
977,Bersuit Vergarabat,0.0,cumbia,0
978,Casiotone For The Painfully Alone,0.0,trip hop,0
979,Rainer Bielfeldt,0.0,chanson,0
980,Ann Hampton Callaway,0.0,vocal jazz,0
981,Mando Diao,0.0,blues-rock,0
982,Donnie McClurkin,0.0,urban,0
983,NewFound Road,0.0,bluegrass,0
984,Vilma Palma e Vampiros,0.0,cumbia,0
985,Ray Conniff,0.0,instrumental pop,0
986,Nelson Ned,0.0,latin jazz,0
987,Madilu System,0.0,congo,0
988,Set Your Goals,0.0,pop punk,0
989,The High Strung,0.0,post-grunge,0
990,Lost Boyz,0.0,gangster rap,0
991,Nic Endo,0.0,future jazz,0
992,Dropkick Murphys,0.0,celtic punk,0
993,Kim Wilson,0.0,harmonica blues,0
994,Daath,0.0,technical death metal,0
995,Suicidal Tendencies,0.0,hardcore punk,0
996,Bobby Vee,0.0,brill building pop,0
997,Bill & Gloria Gaither,0.0,ccm,0
998,Jennifer Brown,0.0,dance pop,0
999,"Jean LumiA""re",0.0,chanson,0
1000,Elephant Man,0.0,dancehall,0
1001,Alain Souchon,0.0,chanson,0
1002,Pepper,0.0,reggae,0
1003,Peggy Zina,0.0,modern laika,0
1004,FIR,0.0,,0
1005,Eric Champion,0.0,ccm,0
1006,Zeltinger Band,0.0,german pop,0
1007,Bebe Winans,0.0,ccm,0
1008,Penguin CafA(c) Orchestra,0.0,chamber jazz,0
1009,Colombiafrica - The Mystic Orchestra,0.0,soukous,0
1010,Red Hot Chili Peppers,0.0,rap rock,0
1011,The Kitchen,0.0,broken beat,0
1012,Statues,0.0,power pop,0
1013,Jonny Lang,0.0,blues-rock,0
1014,Cam'Ron / JR Writer,0.0,hip hop,0
1015,Novembre,0.0,doom metal,0
1016,X-Raided,0.0,gangster rap,0
1017,Cornell Campbell,0.0,roots reggae,0
1018,Donna The Buffalo,0.0,zydeco,0
1019,Tesla,0.0,hard rock,0
1020,AI-TIEM,0.0,jungle music,0
1021,Little Feat,0.0,blues-rock,0
1022,Mikey Dread,0.0,roots reggae,0
1023,Alberto Cortez,0.0,chanson,0
1024,Conjunto Mar Azul,0.0,charanga,0
1025,Death From Above 1979,0.0,indie rock,0
1026,Foo Fighters,0.0,grunge,0
1027,Eyehategod,0.0,doom metal,0
1028,Mal De Ojo,0.0,grindcore,0
1029,Edmundo Ros,0.0,samba,0
1030,The Antlers,0.0,chamber pop,0
1031,Lionel Rogg,0.0,early music,0
1032,Jimmy Riley,0.0,roots reggae,0
1033,Elliot Goldenthal,0.0,instrumental rock,0
1034,John Brown,0.0,hard trance,0
1035,Marilyn Horne / Wiener Opernorchester / Henry Lewis,0.0,opera,0
1036,Jason Mraz,0.0,alternative rock,0
1037,Pyrolator,0.0,hard trance,0
1038,James Scott Skinner,0.0,hard house,0
1039,Abraham Laboriel,0.0,jazz,0
1040,Grupo Batuque,0.0,future jazz,0
1041,Sugar Minott,0.0,roots reggae,0
1042,Ini Kamoze,0.0,dancehall,0
1043,Mudhoney,0.0,grunge,0
1044,Out Of The Grey,0.0,ccm,0
1045,Dino,0.0,ccm,0
1046,OV7,0.0,ballad,0
1047,Borialis,0.0,rap rock,0
1048,Open Hand,0.0,post-grunge,0
1049,X-ecutioners,0.0,turnablism,0
1050,Mario Rosenstock,0.0,irish,0
1051,Juice Leskinen,0.0,german pop,0
1052,Pumpkin Buzzard,0.0,happy hardcore,0
1053,Rishi Rich,0.0,bhangra,0
1054,Kanye West,0.0,hip hop,0
1055,The Katies,0.0,power pop,0
1056,Los Hispanos,0.0,cumbia,0
1057,Sugar Minott,0.0,roots reggae,0
1058,Paul Brown,0.0,smooth jazz,0
1059,Lloyd Banks,0.0,gangster rap,0
1060,Marvin Sapp,0.0,gospel,0
1061,Sister Hazel,0.0,post-grunge,0
1062,Mighty Diamonds,0.0,roots reggae,0
1063,Terror Fabulous,0.0,dancehall,0
1064,Eddie Henderson,0.0,jazz funk,0
1065,Kartik Seshadri,0.0,roots reggae,0
1066,Modeselektor,0.0,techno,0
1067,Charlie Rich,0.0,rockabilly,0
1068,Kris Kristofferson,0.0,western swing,0
1069,Bad Religion,0.0,hardcore punk,0
1070,SaarbrA1/4cken Radio Symphony Orchestra,0.0,symphony,0
1071,Jackie Davis,0.0,soul jazz,0
1072,Shawn Colvin,0.0,country rock,0
1073,Less Than Jake,0.0,ska punk,0
1074,Mobb Deep,0.0,gangster rap,0
1075,Irwin Goodman,0.0,german pop,0
1076,Pedro Aznar,0.0,chanson,0
1077,Bill Douglas,0.0,chamber jazz,0
1078,Marty Robbins,0.0,country rock,0
1079,Gang Starr Featuring Jeru The Damaja And Lil Dap,0.0,jazz rap,0
1080,Lenn Hammond,0.0,lovers rock,0
1081,Cool For August,0.0,alternative rock,0
1082,Monster Magnet,0.0,stoner metal,0
1083,Sugar Minott,0.0,roots reggae,0
1084,Nirvana,0.0,grunge,0
1085,Unison,0.0,hard trance,0
1086,Hatiras & Slarta John,0.0,tech house,0
1087,Randy Travis,0.0,country gospel,0
1088,JosA(c) Augusto;Catia Guimma,0.0,latin pop,0
1089,fIREHOSE,0.0,alternative rock,0
1090,Alternative TV,0.0,experimental rock,0
1091,Mike Bloomfield,0.0,blues-rock,0
1092,Francky Vincent,0.0,zouk,0
1093,The Black Crowes,0.0,blues-rock,0
1094,G-Unit,0.0,rap,0
1095,Mat Kearney,0.0,singer-songwriter,0
1096,Conjunto Clasico,0.0,salsa,0
1097,Julie Roberts,0.0,alternative country,0
1098,The Presets,0.0,dance rock,0
1099,Lily Holbrook,0.0,chill-out,0
1100,Georges Delerue,0.0,smooth jazz,0
1101,Ronnie Milsap,0.0,country rock,0
1102,Irma Thomas,0.0,delta blues,0
1103,VHS Or Beta,0.0,disco,0
1104,T.G. Sheppard,0.0,country rock,0
1105,O'2L,0.0,orchestra,0
1106,The Cardigans,0.0,twee pop,0
1107,Clifton Chenier,0.0,zydeco,0
1108,B.B. King,0.0,blues-rock,0
1109,Zen Lemonade,0.0,progressive trance,0
1110,R. Kelly & Jay Z,0.0,gangster rap,0
1111,Jan Wayne,0.0,eurodance,0
1112,Jimmy Cliff,0.0,reggae,0
1113,The Forms,0.0,indie rock,0
1114,Lionel Rogg,0.0,early music,0
1115,Connie Francis,0.0,brill building pop,0
1116,Larry The Cable Guy,0.0,stand-up comedy,0
1117,The Kirkbys,0.0,freakbeat,0
1118,Arc Angels,0.0,blues-rock,0
1119,The Clancy Brothers,0.0,irish folk,0
1120,Andy Griffith,0.0,comedy,0
1121,Eric Demarsan,0.0,smooth jazz,0
1122,"Myrick ""Freeze"" Guillory",0.0,zydeco,0
1123,Ice-T & Chuck D,0.0,hip hop,0
1124,Silverchair,0.0,post-grunge,0
1125,U2,0.0,dance rock,0
1126,Sweet,0.0,glam rock,0
1127,Billy Bragg & Wilco,0.0,urban folk,0
1128,Hot Tuna,0.0,blues-rock,0
1129,GAPtterdA$?mmerung,0.0,gothic rock,0
1130,Mil,0.0,visual kei,0
1131,The Twinkle Brothers,0.0,roots reggae,0
1132,Tum Tum,0.0,dirty south rap,0
1133,Mr Dubz,0.0,dubstep,0
1134,Shakira,0.0,dance pop,0
1135,Soda Stereo,0.0,rock,0
1136,Die Bandbreite,0.0,hip pop,0
1137,Pardesi,0.0,bhangra,0
1138,Andre Verchuren,0.0,chanson,0
1139,Spieluhrmelodien,0.0,cumbia,0
1140,Marco Beltrami,0.0,soundtrack,0
1141,Erik Hassle,0.0,pop rock,0
1142,An Cafe,0.0,dance rock,0
1143,Galactic,0.0,jazz funk,0
1144,Michael Bloomfield,0.0,blues-rock,0
1145,Soul Embraced,0.0,christian metal,0
1146,Scott Wesley Brown,0.0,modern rock,0
1147,Tiny Tim,0.0,cabaret,0
1148,At All Cost,0.0,post-hardcore,0
1149,Shamen,0.0,tech house,0
1150,William Coulter,0.0,celtic,0
1151,Phil Spector,0.0,all-female,0
1152,Charles Williams And His Orchestra,0.0,latin jazz,0
1153,Nick Cave & The Bad Seeds,0.0,rock,0
1154,Barrabas,0.0,disco,0
1155,Malcolm McLaren,0.0,electronic,0
1156,The Brooklyn Tabernacle Choir,0.0,gospel,0
1157,Birmingham Jubilee Singers,0.0,gospel,0
1158,Capleton,0.0,dancehall,0
1159,Steve Erquiaga,0.0,smooth jazz,0
1160,Avril Lavigne,0.0,teen pop,0
1161,Mickey And The Students,0.0,protopunk,0
1162,Chimaira,0.0,groove metal,0
1163,Bumblefoot,0.0,alternative metal,0
1164,Hem,0.0,folk-pop,0
1165,Lara,0.0,visual kei,0
1166,The Shamen,0.0,tech house,0
1167,Jackie Edwards,0.0,rock steady,0
1168,The Moody Blues,0.0,british invasion,0
1169,Frankie Randall,0.0,easy listening,0
1170,Arturo Sandoval,0.0,latin jazz,0
1171,Tommy Overstreet,0.0,country rock,0
1172,Coven,0.0,country rock,0
1173,Kzss & Atma,0.0,jungle music,0
1174,Professor Longhair,0.0,louisiana blues,0
1175,Stelios Dionisiou,0.0,greek,0
1176,J.C. Lodge,0.0,lovers rock,0
1177,Hubert Kah,0.0,europop,0
1178,Snow Patrol,0.0,indie rock,0
1179,M,0.0,hard trance,0
1180,Piero Umiliani,0.0,jazz funk,0
1181,Tabu Ley Rochereau,0.0,soukous,0
1182,Dead Prez,0.0,hip hop,0
1183,Sergio Mendes / Black Eyed Peas,0.0,samba,0
1184,Janice Vidal,0.0,cantonese pop,0
1185,El Gran Silencio,0.0,cumbia,0
1186,Black Flag,0.0,hardcore punk,0
1187,Les Bantous De La Capitale,0.0,congo,0
1188,Sivuca,0.0,brazilian jazz,0
1189,Luis Alberto Spinetta,0.0,rock 'n roll,0
1190,Moss,0.0,future jazz,0
1191,Blind Boy Fuller,0.0,country blues,0
1192,Paula Santoro,0.0,brazilian pop music,0
1193,Sunscreem,0.0,progressive house,0
1194,Louis Prima And Keely Smith,0.0,space age pop,0
1195,Robert Lockwood_ Jr.,0.0,delta blues,0
1196,Muse,0.0,art rock,0
1197,Jeremy Spencer,0.0,blues-rock,0
1198,Bob Margolin,0.0,blues-rock,0
1199,The Gone Jackals,0.0,blues-rock,0
1200,The Velvet Underground,0.0,experimental rock,0
1201,Kingston Trio,0.0,folk-pop,0
1202,D' Militante,0.0,stand-up comedy,0
1203,Michelle & Vickie,0.0,chinese music,0
1204,Pamelo Mounk'a,0.0,congo,0
1205,Los Fernandos,0.0,hip house,0
1206,Kool Savas,0.0,garage rock,0
1207,Rainie Yang,0.0,chinese music,0
1208,Little Eva,0.0,pop rock,0
1209,Simple Minds,0.0,new wave,0
1210,The Killers,0.0,rock,0
1211,New Order,0.0,alternative dance,0
1212,Damone,0.0,chill-out,0
1213,Furry Lewis,0.0,country blues,0
1214,Chris Farlowe,0.0,blue-eyed soul,0
1215,Joe Turner,0.0,jump blues,0
1216,Porcupine Tree,0.0,experimental rock,0
1217,DeGarmo & Key,0.0,ccm,0
1218,Frank Chacksfield,0.0,orchestra,0
1219,David Bowie,0.0,dance rock,0
1220,Bone Thugs-N-Harmony,0.0,gangster rap,0
1221,Klaus Badelt,0.0,chill-out,0
1222,Charlotte Gainsbourg,0.0,pop,0
1223,Aerosmith,0.0,blues-rock,0
1224,Agnes,0.0,europop,0
1225,The Party Group,0.0,hip house,0
1226,Enter the Haggis,0.0,celtic rock,0
1227,Mac McAnally,0.0,singer-songwriter,0
1228,T.O.K.,0.0,dancehall,0
1229,Leo Gandelman,0.0,brazilian jazz,0
1230,Leon Russell,0.0,blues-rock,0
1231,Bill Laswell,0.0,future jazz,0
1232,Francis Lai,0.0,space age pop,0
1233,Herbst9_ Z'ev,0.0,dark ambient,0
1234,Del Tha Funkee Homosapien,0.0,hip hop,0
1235,Rihanna,0.0,dance pop,0
1236,Britney Spears feat. Pharrell Williams,0.0,dance pop,0
1237,Britney Spears,0.0,dance pop,0
1238,Crazy Horse,0.0,country rock,0
1239,Headhunter,0.0,dubstep,0
1240,Sam Butera & The Witnesses,0.0,easy listening,0
1241,Rise Against,0.0,hardcore punk,0
1242,Lee Ritenour / Jeff Mironov,0.0,instrumental pop,0
1243,Helmet,0.0,rapcore,0
1244,Dine et DA(c)on,0.0,french pop,0
1245,Martin Denny,0.0,exotica,0
1246,DJ Nasty,0.0,bass music,0
1247,Santana,0.0,blues-rock,0
1248,Ray Sandoval,0.0,flamenco,0
1249,Amalia Avgoustaki,0.0,greek,0
1250,Shaman,0.0,progressive trance,0
1251,K-OS,0.0,trip hop,0
1252,Choir & Great Symphony Orchestra of the All-Union Radio_ N. Shpiller_ S. Krassovsky_ V. Gagarina & N,0.0,brutal death metal,0
1253,Elva Hsiao,0.0,j pop,0
1254,Chris Farlowe,0.0,blue-eyed soul,0
1255,Avril,0.0,trip hop,0
1256,Sticky Fingaz & Omar Epps,0.0,hip hop,0
1257,Delbert McClinton,0.0,blues-rock,0
1258,Gloria De Haven,0.0,easy listening,0
1259,Rhian Benson,0.0,broken beat,0
1260,The Impressions,0.0,chicago soul,0
1261,Bessie Smith,0.0,chicago blues,0
1262,MC5,0.0,garage rock,0
1263,Tommy Torres,0.0,reggaeton,0
1264,Les Malpolis,0.0,chanson,0
1265,Washboard Sam,0.0,delta blues,0
1266,Shirley Caesar,0.0,symphony,0
1267,Tammy Wynette,0.0,honky tonk,0
1268,Fun Lovin' Criminals,0.0,blues-rock,0
1269,Los Chunguitos,0.0,flamenco,0
1270,CA(c)line Dion,0.0,soft rock,0
